Time (s),Section,Text,Anger Score,RMS,Brightness,Motion
1285.9,,,0.7900,0.072043,30.400999,22.990277
1286.0,,,0.7900,0.077747,30.400999,24.870863
1286.1,,,0.7900,0.072689,30.400999,22.423190
1286.2,,,0.7900,0.067632,30.400999,19.975517
1286.3,,,0.7900,0.062574,30.400999,17.527844
1286.4,,,0.7900,0.057517,30.400999,15.080171
1286.5,,,0.7900,0.052459,30.400999,12.632499
1286.6,,,0.7900,0.047402,30.400999,10.184826
1286.7,,,0.7900,0.042345,30.400999,7.737153
1286.8,,,0.7900,0.037287,30.400999,5.289480
1286.9,,,0.7900,0.032230,30.400999,2.841807
1287.0,,,0.7900,0.027172,30.400999,0.394134
1287.1,,,0.7900,0.026330,30.400999,1.601442
1287.2,,,0.7900,0.025487,30.400999,2.808749
1287.3,,,0.7900,0.024644,30.400999,4.016057
1287.4,,,0.7900,0.023802,30.400999,5.223364
1287.5,,,0.7900,0.022959,30.400999,6.430672
1287.6,,,0.7900,0.022117,30.400999,7.637979
1287.7,,,0.7900,0.021274,30.400999,8.845287
1287.8,,,0.7900,0.020432,30.400999,10.052594
1287.9,,,0.7900,0.019589,30.400999,11.259902
1288.0,,,0.7900,0.018747,30.400999,12.467209
1288.1,,,0.7900,0.018792,30.400999,11.221641
1288.2,,,0.7900,0.018838,30.400999,9.976072
1288.3,,,0.7900,0.018883,30.400999,8.730504
1288.4,,,0.7900,0.018929,30.400999,7.484936
1288.5,,,0.7900,0.018975,30.400999,6.239368
1288.6,,,0.7900,0.019020,30.400999,4.993799
1288.7,,,0.7900,0.019066,30.400999,3.748231
1288.8,,,0.7900,0.019112,30.400999,2.502663
1288.9,,,0.7900,0.019157,30.400999,1.257094
1289.0,,,0.7900,0.019203,30.400999,0.011526
1289.1,,,0.7900,0.022715,30.400999,2.625541
1289.2,,,0.7900,0.026228,30.400999,5.239557
1289.3,,,0.7900,0.029740,30.400999,7.853572
1289.4,,,0.7900,0.033252,30.400999,10.467587
1289.5,,,0.7900,0.036765,30.400999,13.081602
1289.6,,,0.7900,0.040277,30.400999,15.695617
1289.7,,,0.7900,0.043789,30.400999,18.309632
1289.8,,,0.7900,0.047302,30.400999,20.923648
1289.9,,,0.7900,0.050814,30.400999,23.537663
1290.0,,,0.7900,0.054327,30.400999,26.151678
1290.1,,,0.7900,0.051689,30.400999,24.216417
1290.2,,,0.7900,0.049051,30.400999,22.281155
1290.3,,,0.7900,0.046413,30.400999,20.345894
1290.4,,,0.7900,0.043776,30.400999,18.410633
1290.5,,,0.7900,0.041138,30.400999,16.475371
1290.6,,,0.7900,0.038500,30.400999,14.540110
1290.7,,,0.7900,0.035862,30.400999,12.604849
1290.8,,,0.7900,0.033225,30.400999,10.669587
1290.9,,,0.7900,0.030587,30.400999,8.734326
1291.0,,,0.7900,0.027949,30.400999,6.799065
1291.1,,,0.7900,0.026730,30.400999,7.024013
1291.2,,,0.7900,0.025510,30.400999,7.248962
1291.3,,,0.7900,0.024291,30.400999,7.473911
1291.4,,,0.7900,0.023071,30.400999,7.698859
1291.5,,,0.7900,0.021852,30.400999,7.923808
1291.6,,,0.7900,0.020632,30.400999,8.148756
1291.7,,,0.7900,0.019413,30.400999,8.373705
1291.8,,,0.7900,0.018193,30.400999,8.598654
1291.9,,,0.7900,0.016974,30.400999,8.823602
1292.0,,,0.7900,0.015754,30.400999,9.048551
1292.1,,,0.7900,0.019232,30.400999,8.944772
1292.2,,,0.7900,0.022709,30.400999,8.840992
1292.3,,,0.7900,0.026186,30.400999,8.737213
1292.4,,,0.7900,0.029663,30.400999,8.633433
1292.5,,,0.7900,0.033140,30.400999,8.529654
1292.6,,,0.7900,0.036618,30.400999,8.425875
1292.7,,,0.7900,0.040095,30.400999,8.322095
1292.8,,,0.7900,0.043572,30.400999,8.218316
1292.9,,,0.7900,0.047049,30.400999,8.114536
1293.0,,,0.7900,0.050527,30.400999,8.010757
1293.1,,,0.7900,0.050527,30.400999,7.879427
1293.2,,,0.7900,0.050527,30.400999,7.748097
1293.3,,,0.7900,0.050527,30.400999,7.616767
1293.4,,,0.7900,0.050527,30.400999,7.485437
1293.5,,,0.7900,0.050527,30.400999,7.354107
1293.6,,,0.7900,0.050528,30.400999,7.222777
1293.7,,,0.7900,0.050528,30.400999,7.091447
1293.8,,,0.7900,0.050528,30.400999,6.960117
1293.9,,,0.7900,0.050528,30.400999,6.828786
1294.0,,,0.7900,0.050528,30.400999,6.697456
1294.1,,,0.7900,0.048707,30.400999,6.671433
1294.2,,,0.7900,0.046887,30.400999,6.645410
1294.3,,,0.7900,0.045066,30.400999,6.619387
1294.4,,,0.7900,0.043245,30.400999,6.593364
1294.5,,,0.7900,0.041424,30.400999,6.567341
1294.6,,,0.7900,0.039603,30.400999,6.541318
1294.7,,,0.7900,0.037782,30.400999,6.515295
1294.8,,,0.7900,0.035961,30.400999,6.489272
1294.9,,,0.7900,0.034140,30.400999,6.463249
1295.0,,,0.7900,0.032319,30.400999,6.437226
1295.1,,,0.7900,0.033448,30.400999,6.457123
1295.2,,,0.7900,0.034577,30.400999,6.477020
1295.3,,,0.7900,0.035705,30.400999,6.496917
1295.4,,,0.7900,0.036834,30.400999,6.516813
1295.5,,,0.7900,0.037963,30.400999,6.536710
1295.6,,,0.7900,0.039091,30.400999,6.556607
1295.7,,,0.7900,0.040220,30.400999,6.576504
1295.8,,,0.7900,0.041349,30.400999,6.596400
1295.9,,,0.7900,0.042477,30.400999,6.616297
1296.0,,,0.7900,0.043606,30.400999,6.636194
1296.1,,,0.7900,0.041863,30.400999,6.648780
1296.2,,,0.7900,0.040121,30.400999,6.661366
1296.3,,,0.7900,0.038378,30.400999,6.673952
1296.4,,,0.7900,0.036636,30.400999,6.686538
1296.5,,,0.7900,0.034893,30.400999,6.699124
1296.6,,,0.7900,0.033150,30.400999,6.711710
1296.7,,,0.7900,0.031408,30.400999,6.724296
1296.8,,,0.7900,0.029665,30.400999,6.736882
1296.9,,,0.7900,0.027923,30.400999,6.749468
1297.0,,,0.7900,0.026180,30.400999,6.762054
1297.1,,,0.7900,0.029394,30.400999,7.813634
1297.2,,,0.7900,0.032609,30.400999,8.865215
1297.3,,,0.7900,0.035823,30.400999,9.916795
1297.4,,,0.7900,0.039037,30.400999,10.968375
1297.5,,,0.7900,0.042251,30.400999,12.019956
1297.6,,,0.7900,0.045466,30.400999,13.071536
1297.7,,,0.7900,0.048680,30.400999,14.123116
1297.8,,,0.7900,0.051894,30.400999,15.174696
1297.9,,,0.7900,0.055108,30.400999,16.226277
1298.0,,,0.7900,0.058322,30.400999,17.277857
1298.1,,,0.7900,0.053842,30.400999,15.552676
1298.2,,,0.7900,0.049361,30.400999,13.827496
1298.3,,,0.7900,0.044880,30.400999,12.102315
1298.4,,,0.7900,0.040399,30.400999,10.377135
1298.5,,,0.7900,0.035918,30.400999,8.651954
1298.6,,,0.7900,0.031437,30.400999,6.926773
1298.7,,,0.7900,0.026956,30.400999,5.201593
1298.8,,,0.7900,0.022476,30.400999,3.476412
1298.9,,,0.7900,0.017995,30.400999,1.751232
1299.0,,,0.7900,0.013514,30.400999,0.026051
1299.1,,,0.7900,0.015593,30.400999,0.025563
1299.2,,,0.7900,0.017672,30.400999,0.025074
1299.3,,,0.7900,0.019752,30.400999,0.024586
1299.4,,,0.7900,0.021831,30.400999,0.024097
1299.5,,,0.7900,0.023910,30.400999,0.023609
1299.6,,,0.7900,0.025989,30.400999,0.023121
1299.7,,,0.7900,0.028069,30.400999,0.022632
1299.8,,,0.7900,0.030148,30.400999,0.022144
1299.9,,,0.7900,0.032227,30.400999,0.021655
1300.0,,,0.7900,0.034306,30.400999,0.021167
1300.1,,,0.7900,0.034084,30.400999,0.089512
1300.2,,,0.7900,0.033862,30.400999,0.157856
1300.3,,,0.7900,0.033640,30.400999,0.226201
1300.4,,,0.7900,0.033418,30.400999,0.294545
1300.5,,,0.7900,0.033196,30.400999,0.362890
1300.6,,,0.7900,0.032974,30.400999,0.431235
1300.7,,,0.7900,0.032752,30.400999,0.499579
1300.8,,,0.7900,0.032531,30.400999,0.567924
1300.9,,,0.7900,0.032309,30.400999,0.636268
1301.0,,,0.7900,0.032087,30.400999,0.704613
1301.1,,,0.7900,0.035030,30.400999,3.310812
1301.2,,,0.7900,0.037973,30.400999,5.917012
1301.3,,,0.7900,0.040917,30.400999,8.523211
1301.4,,,0.7900,0.043860,30.400999,11.129411
1301.5,,,0.7900,0.046804,30.400999,13.735610
1301.6,,,0.7900,0.049747,30.400999,16.341809
1301.7,,,0.7900,0.052690,30.400999,18.948009
1301.8,,,0.7900,0.055634,30.400999,21.554208
1301.9,,,0.7900,0.058577,30.400999,24.160408
1302.0,,,0.7900,0.061521,30.400999,26.766607
1302.1,,,0.7900,0.056616,30.400999,26.102110
1302.2,,,0.7900,0.051711,30.400999,25.437613
1302.3,,,0.7900,0.046806,30.400999,24.773115
1302.4,,,0.7900,0.041901,30.400999,24.108618
1302.5,,,0.7900,0.036996,30.400999,23.444121
1302.6,,,0.7900,0.032091,30.400999,22.779624
1302.7,,,0.7900,0.027186,30.400999,22.115127
1302.8,,,0.7900,0.022281,30.400999,21.450629
1302.9,,,0.7900,0.017376,30.400999,20.786132
1303.0,,,0.7900,0.012471,30.400999,20.121635
1303.1,,,0.7900,0.014399,30.400999,20.043283
1303.2,,,0.7900,0.016328,30.400999,19.964930
1303.3,,,0.7900,0.018256,30.400999,19.886578
1303.4,,,0.7900,0.020185,30.400999,19.808226
1303.5,,,0.7900,0.022113,30.400999,19.729874
1303.6,,,0.7900,0.024042,30.400999,19.651521
1303.7,,,0.7900,0.025970,30.400999,19.573169
1303.8,,,0.7900,0.027899,30.400999,19.494817
1303.9,,,0.7900,0.029827,30.400999,19.416464
1304.0,,,0.7900,0.031756,30.400999,19.338112
1304.1,,,0.7900,0.032284,30.400999,19.459038
1304.2,,,0.7900,0.032813,30.400999,19.579965
1304.3,,,0.7900,0.033342,30.400999,19.700891
1304.4,,,0.7900,0.033870,30.400999,19.821818
1304.5,,,0.7900,0.034399,30.400999,19.942744
1304.6,,,0.7900,0.034927,30.400999,20.063671
1304.7,,,0.7900,0.035456,30.400999,20.184598
1304.8,,,0.7900,0.035985,30.400999,20.305524
1304.9,,,0.7900,0.036513,30.400999,20.426451
1305.0,,,0.7900,0.037042,30.400999,20.547377
1305.1,,,0.7900,0.037468,30.400999,20.204209
1305.2,,,0.7900,0.037895,30.400999,19.861040
1305.3,,,0.7900,0.038321,30.400999,19.517872
1305.4,,,0.7900,0.038748,30.400999,19.174703
1305.5,,,0.7900,0.039174,30.400999,18.831534
1305.6,,,0.7900,0.039601,30.400999,18.488366
1305.7,,,0.7900,0.040027,30.400999,18.145197
1305.8,,,0.7900,0.040454,30.400999,17.802029
1305.9,,,0.7900,0.040880,30.400999,17.458860
1306.0,,,0.7900,0.041307,30.400999,17.115692
1306.1,,,0.7900,0.039495,30.400999,16.524268
1306.2,,,0.7900,0.037684,30.400999,15.932843
1306.3,,,0.7900,0.035872,30.400999,15.341419
1306.4,,,0.7900,0.034060,30.400999,14.749994
1306.5,,,0.7900,0.032249,30.400999,14.158570
1306.6,,,0.7900,0.030437,30.400999,13.567146
1306.7,,,0.7900,0.028626,30.400999,12.975721
1306.8,,,0.7900,0.026814,30.400999,12.384297
1306.9,,,0.7900,0.025003,30.400999,11.792872
1307.0,,,0.7900,0.023191,30.400999,11.201448
1307.1,,,0.7900,0.026303,30.400999,10.129065
1307.2,,,0.7900,0.029416,30.400999,9.056683
1307.3,,,0.7900,0.032528,30.400999,7.984300
1307.4,,,0.7900,0.035640,30.400999,6.911917
1307.5,,,0.7900,0.038752,30.400999,5.839534
1307.6,,,0.7900,0.041865,30.400999,4.767152
1307.7,,,0.7900,0.044977,30.400999,3.694769
1307.8,,,0.7900,0.048089,30.400999,2.622386
1307.9,,,0.7900,0.051202,30.400999,1.550003
1308.0,,,0.7900,0.054314,30.400999,0.477621
1308.1,,,0.7900,0.055524,30.400999,0.474417
1308.2,,,0.7900,0.056734,30.400999,0.471214
1308.3,,,0.7900,0.057945,30.400999,0.468011
1308.4,,,0.7900,0.059155,30.400999,0.464808
1308.5,,,0.7900,0.060365,30.400999,0.461604
1308.6,,,0.7900,0.061575,30.400999,0.458401
1308.7,,,0.7900,0.062785,30.400999,0.455198
1308.8,,,0.7900,0.063996,30.400999,0.451995
1308.9,,,0.7900,0.065206,30.400999,0.448792
1309.0,,,0.7900,0.066416,30.400999,0.445588
1309.1,,,0.7900,0.063847,30.400999,1.110154
1309.2,,,0.7900,0.061278,30.400999,1.774719
1309.3,,,0.7900,0.058709,30.400999,2.439284
1309.4,,,0.7900,0.056140,30.400999,3.103849
1309.5,,,0.7900,0.053571,30.400999,3.768414
1309.6,,,0.7900,0.051002,30.400999,4.432980
1309.7,,,0.7900,0.048434,30.400999,5.097545
1309.8,,,0.7900,0.045865,30.400999,5.762110
1309.9,,,0.7900,0.043296,30.400999,6.426675
1310.0,,,0.7900,0.040727,30.400999,7.091240
1310.1,,,0.7900,0.038160,30.400999,7.109082
1310.2,,,0.7900,0.035593,30.400999,7.126923
1310.3,,,0.7900,0.033026,30.400999,7.144764
1310.4,,,0.7900,0.030459,30.400999,7.162605
1310.5,,,0.7900,0.027892,30.400999,7.180447
1310.6,,,0.7900,0.025324,30.400999,7.198288
1310.7,,,0.7900,0.022757,30.400999,7.216129
1310.8,,,0.7900,0.020190,30.400999,7.233970
1310.9,,,0.7900,0.017623,30.400999,7.251812
1311.0,,,0.7900,0.015056,30.400999,7.269653
1311.1,,,0.7900,0.017396,30.400999,7.081876
1311.2,,,0.7900,0.019735,30.400999,6.894098
1311.3,,,0.7900,0.022075,30.400999,6.706321
1311.4,,,0.7900,0.024414,30.400999,6.518544
1311.5,,,0.7900,0.026753,30.400999,6.330767
1311.6,,,0.7900,0.029093,30.400999,6.142990
1311.7,,,0.7900,0.031432,30.400999,5.955212
1311.8,,,0.7900,0.033772,30.400999,5.767435
1311.9,,,0.7900,0.036111,30.400999,5.579658
1312.0,,,0.7900,0.038451,30.400999,5.391881
1312.1,,,0.7900,0.039608,30.400999,5.339639
1312.2,,,0.7900,0.040765,30.400999,5.287397
1312.3,,,0.7900,0.041922,30.400999,5.235155
1312.4,,,0.7900,0.043080,30.400999,5.182913
1312.5,,,0.7900,0.044237,30.400999,5.130672
1312.6,,,0.7900,0.045394,30.400999,5.078430
1312.7,,,0.7900,0.046552,30.400999,5.026188
1312.8,,,0.7900,0.047709,30.400999,4.973947
1312.9,,,0.7900,0.048866,30.400999,4.921705
1313.0,,,0.7900,0.050023,30.400999,4.869463
1313.1,,,0.7900,0.048249,30.400999,4.869601
1313.2,,,0.7900,0.046475,30.400999,4.869738
1313.3,,,0.7900,0.044701,30.400999,4.869876
1313.4,,,0.7900,0.042926,30.400999,4.870014
1313.5,,,0.7900,0.041152,30.400999,4.870152
1313.6,,,0.7900,0.039378,30.400999,4.870289
1313.7,,,0.7900,0.037603,30.400999,4.870427
1313.8,,,0.7900,0.035829,30.400999,4.870565
1313.9,,,0.7900,0.034055,30.400999,4.870703
1314.0,,,0.7900,0.032280,30.400999,4.870840
1314.1,,,0.7900,0.033996,30.400999,4.888703
1314.2,,,0.7900,0.035712,30.400999,4.906566
1314.3,,,0.7900,0.037428,30.400999,4.924428
1314.4,,,0.7900,0.039144,30.400999,4.942291
1314.5,,,0.7900,0.040860,30.400999,4.960154
1314.6,,,0.7900,0.042576,30.400999,4.978016
1314.7,,,0.7900,0.044292,30.400999,4.995879
1314.8,,,0.7900,0.046008,30.400999,5.013742
1314.9,,,0.7900,0.047724,30.400999,5.031604
1315.0,,,0.7900,0.049440,30.400999,5.049467
1315.1,,,0.7900,0.048986,30.400999,5.090837
1315.2,,,0.7900,0.048532,30.400999,5.132207
1315.3,,,0.7900,0.048078,30.400999,5.173576
1315.4,,,0.7900,0.047624,30.400999,5.214946
1315.5,,,0.7900,0.047170,30.400999,5.256316
1315.6,,,0.7900,0.046716,30.400999,5.297686
1315.7,,,0.7900,0.046262,30.400999,5.339056
1315.8,,,0.7900,0.045808,30.400999,5.380425
1315.9,,,0.7900,0.045354,30.400999,5.421795
1316.0,,,0.7900,0.044900,30.400999,5.463165
1316.1,,,0.7900,0.043713,30.400999,5.501327
1316.2,,,0.7900,0.042526,30.400999,5.539488
1316.3,,,0.7900,0.041339,30.400999,5.577650
1316.4,,,0.7900,0.040151,30.400999,5.615811
1316.5,,,0.7900,0.038964,30.400999,5.653973
1316.6,,,0.7900,0.037777,30.400999,5.692135
1316.7,,,0.7900,0.036590,30.400999,5.730296
1316.8,,,0.7900,0.035403,30.400999,5.768458
1316.9,,,0.7900,0.034216,30.400999,5.806619
1317.0,,,0.7900,0.033029,30.400999,5.844781
1317.1,,,0.7900,0.032404,30.400999,6.094989
1317.2,,,0.7900,0.031779,30.400999,6.345196
1317.3,,,0.7900,0.031153,30.400999,6.595404
1317.4,,,0.7900,0.030528,30.400999,6.845612
1317.5,,,0.7900,0.029903,30.400999,7.095819
1317.6,,,0.7900,0.029278,30.400999,7.346027
1317.7,,,0.7900,0.028652,30.400999,7.596235
1317.8,,,0.7900,0.028027,30.400999,7.846443
1317.9,,,0.7900,0.027402,30.400999,8.096650
1318.0,,,0.7900,0.026776,30.400999,8.346858
1318.1,,,0.7900,0.025887,30.400999,8.156626
1318.2,,,0.7900,0.024997,30.400999,7.966395
1318.3,,,0.7900,0.024108,30.400999,7.776163
1318.4,,,0.7900,0.023219,30.400999,7.585931
1318.5,,,0.7900,0.022329,30.400999,7.395699
1318.6,,,0.7900,0.021440,30.400999,7.205468
1318.7,,,0.7900,0.020550,30.400999,7.015236
1318.8,,,0.7900,0.019661,30.400999,6.825004
1318.9,,,0.7900,0.018771,30.400999,6.634773
1319.0,,,0.7900,0.017882,30.400999,6.444541
1319.1,,,0.7900,0.018810,30.400999,6.489347
1319.2,,,0.7900,0.019739,30.400999,6.534154
1319.3,,,0.7900,0.020667,30.400999,6.578960
1319.4,,,0.7900,0.021596,30.400999,6.623766
1319.5,,,0.7900,0.022524,30.400999,6.668573
1319.6,,,0.7900,0.023453,30.400999,6.713379
1319.7,,,0.7900,0.024381,30.400999,6.758185
1319.8,,,0.7900,0.025310,30.400999,6.802992
1319.9,,,0.7900,0.026239,30.400999,6.847798
1320.0,,,0.7900,0.027167,30.400999,6.892604
1320.1,,,0.7900,0.025612,30.400999,7.098948
1320.2,,,0.7900,0.024057,30.400999,7.305292
1320.3,,,0.7900,0.022503,30.400999,7.511636
1320.4,,,0.7900,0.020948,30.400999,7.717980
1320.5,,,0.7900,0.019393,30.400999,7.924324
1320.6,,,0.7900,0.017838,30.400999,8.130668
1320.7,,,0.7900,0.016283,30.400999,8.337011
1320.8,,,0.7900,0.014728,30.400999,8.543355
1320.9,,,0.7900,0.013173,30.400999,8.749699
1321.0,,,0.7900,0.011619,30.400999,8.956043
1321.1,,,0.7900,0.014377,30.400999,9.157606
1321.2,,,0.7900,0.017135,30.400999,9.359170
1321.3,,,0.7900,0.019893,30.400999,9.560733
1321.4,,,0.7900,0.022652,30.400999,9.762297
1321.5,,,0.7900,0.025410,30.400999,9.963860
1321.6,,,0.7900,0.028168,30.400999,10.165423
1321.7,,,0.7900,0.030926,30.400999,10.366987
1321.8,,,0.7900,0.033685,30.400999,10.568550
1321.9,,,0.7900,0.036443,30.400999,10.770114
1322.0,,,0.7900,0.039201,30.400999,10.971677
1322.1,,,0.7900,0.036619,30.400999,11.188221
1322.2,,,0.7900,0.034038,30.400999,11.404765
1322.3,,,0.7900,0.031456,30.400999,11.621309
1322.4,,,0.7900,0.028875,30.400999,11.837853
1322.5,,,0.7900,0.026293,30.400999,12.054396
1322.6,,,0.7900,0.023711,30.400999,12.270940
1322.7,,,0.7900,0.021130,30.400999,12.487484
1322.8,,,0.7900,0.018548,30.400999,12.704028
1322.9,,,0.7900,0.015966,30.400999,12.920572
1323.0,,,0.7900,0.013385,30.400999,13.137116
1323.1,,,0.7900,0.013445,30.400999,12.932921
1323.2,,,0.7900,0.013505,30.400999,12.728727
1323.3,,,0.7900,0.013565,30.400999,12.524532
1323.4,,,0.7900,0.013625,30.400999,12.320338
1323.5,,,0.7900,0.013686,30.400999,12.116143
1323.6,,,0.7900,0.013746,30.400999,11.911948
1323.7,,,0.7900,0.013806,30.400999,11.707754
1323.8,,,0.7900,0.013866,30.400999,11.503559
1323.9,,,0.7900,0.013926,30.400999,11.299365
1324.0,,,0.7900,0.013986,30.400999,11.095170
1324.1,,,0.7900,0.013723,30.400999,10.676677
1324.2,,,0.7900,0.013459,30.400999,10.258184
1324.3,,,0.7900,0.013195,30.400999,9.839691
1324.4,,,0.7900,0.012932,30.400999,9.421199
1324.5,,,0.7900,0.012668,30.400999,9.002706
1324.6,,,0.7900,0.012405,30.400999,8.584213
1324.7,,,0.7900,0.012141,30.400999,8.165720
1324.8,,,0.7900,0.011877,30.400999,7.747227
1324.9,,,0.7900,0.011614,30.400999,7.328734
1325.0,,,0.7900,0.011350,30.400999,6.910242
1325.1,,,0.7900,0.011614,30.400999,6.219719
1325.2,,,0.7900,0.011878,30.400999,5.529196
1325.3,,,0.7900,0.012142,30.400999,4.838674
1325.4,,,0.7900,0.012405,30.400999,4.148151
1325.5,,,0.7900,0.012669,30.400999,3.457628
1325.6,,,0.7900,0.012933,30.400999,2.767106
1325.7,,,0.7900,0.013197,30.400999,2.076583
1325.8,,,0.7900,0.013461,30.400999,1.386060
1325.9,,,0.7900,0.013725,30.400999,0.695538
1326.0,,,0.7900,0.013988,30.400999,0.005015
1326.1,,,0.7900,0.014029,30.400999,0.218272
1326.2,,,0.7900,0.014070,30.400999,0.431529
1326.3,,,0.7900,0.014111,30.400999,0.644786
1326.4,,,0.7900,0.014152,30.400999,0.858043
1326.5,,,0.7900,0.014192,30.400999,1.071300
1326.6,,,0.7900,0.014233,30.400999,1.284556
1326.7,,,0.7900,0.014274,30.400999,1.497813
1326.8,,,0.7900,0.014315,30.400999,1.711070
1326.9,,,0.7900,0.014355,30.400999,1.924327
1327.0,,,0.7900,0.014396,30.400999,2.137584
1327.1,,,0.7900,0.014346,30.400999,2.284815
1327.2,,,0.7900,0.014296,30.400999,2.432045
1327.3,,,0.7900,0.014246,30.400999,2.579276
1327.4,,,0.7900,0.014196,30.400999,2.726507
1327.5,,,0.7900,0.014146,30.400999,2.873737
1327.6,,,0.7900,0.014096,30.400999,3.020968
1327.7,,,0.7900,0.014046,30.400999,3.168199
1327.8,,,0.7900,0.013996,30.400999,3.315429
1327.9,,,0.7900,0.013945,30.400999,3.462660
1328.0,,,0.7900,0.013895,30.400999,3.609891
1328.1,,,0.7900,0.013922,30.400999,5.467343
1328.2,,,0.7900,0.013948,30.400999,7.324796
1328.3,,,0.7900,0.013975,30.400999,9.182249
1328.4,,,0.7900,0.014001,30.400999,11.039702
1328.5,,,0.7900,0.014028,30.400999,12.897154
1328.6,,,0.7900,0.014054,30.400999,14.754607
1328.7,,,0.7900,0.014081,30.400999,16.612060
1328.8,,,0.7900,0.014107,30.400999,18.469512
1328.9,,,0.7900,0.014134,30.400999,20.326965
1329.0,,,0.7900,0.014160,30.400999,22.184418
1329.1,,,0.7900,0.014252,30.400999,22.131349
1329.2,,,0.7900,0.014345,30.400999,22.078279
1329.3,,,0.7900,0.014437,30.400999,22.025210
1329.4,,,0.7900,0.014529,30.400999,21.972140
1329.5,,,0.7900,0.014622,30.400999,21.919070
1329.6,,,0.7900,0.014714,30.400999,21.866001
1329.7,,,0.7900,0.014807,30.400999,21.812931
1329.8,,,0.7900,0.014899,30.400999,21.759862
1329.9,,,0.7900,0.014991,30.400999,21.706792
1330.0,,,0.7900,0.015084,30.400999,21.653723
1330.1,,,0.7900,0.015207,30.400999,21.435959
1330.2,,,0.7900,0.015330,30.400999,21.218196
1330.3,,,0.7900,0.015453,30.400999,21.000432
1330.4,,,0.7900,0.015576,30.400999,20.782668
1330.5,,,0.7900,0.015699,30.400999,20.564904
1330.6,,,0.7900,0.015822,30.400999,20.347141
1330.7,,,0.7900,0.015945,30.400999,20.129377
1330.8,,,0.7900,0.016067,30.400999,19.911613
1330.9,,,0.7900,0.016190,30.400999,19.693850
1331.0,,,0.7900,0.016313,30.400999,19.476086
1331.1,,,0.7900,0.017660,30.400999,17.692272
1331.2,,,0.7900,0.019007,30.400999,15.908458
1331.3,,,0.7900,0.020354,30.400999,14.124643
1331.4,,,0.7900,0.021701,30.400999,12.340829
1331.5,,,0.7900,0.023048,30.400999,10.557015
1331.6,,,0.7900,0.024395,30.400999,8.773201
1331.7,,,0.7900,0.025742,30.400999,6.989387
1331.8,,,0.7900,0.027089,30.400999,5.205572
1331.9,,,0.7900,0.028436,30.400999,3.421758
1332.0,,,0.7900,0.029783,30.400999,1.637944
1332.1,,,0.7900,0.030518,30.400999,1.614610
1332.2,,,0.7900,0.031252,30.400999,1.591275
1332.3,,,0.7900,0.031986,30.400999,1.567941
1332.4,,,0.7900,0.032721,30.400999,1.544607
1332.5,,,0.7900,0.033455,30.400999,1.521272
1332.6,,,0.7900,0.034189,30.400999,1.497938
1332.7,,,0.7900,0.034924,30.400999,1.474604
1332.8,,,0.7900,0.035658,30.400999,1.451270
1332.9,,,0.7900,0.036392,30.400999,1.427935
1333.0,,,0.7900,0.037126,30.400999,1.404601
1333.1,,,0.7900,0.036877,30.400999,2.920966
1333.2,,,0.7900,0.036627,30.400999,4.437331
1333.3,,,0.7900,0.036377,30.400999,5.953696
1333.4,,,0.7900,0.036127,30.400999,7.470061
1333.5,,,0.7900,0.035877,30.400999,8.986425
1333.6,,,0.7900,0.035627,30.400999,10.502790
1333.7,,,0.7900,0.035377,30.400999,12.019155
1333.8,,,0.7900,0.035127,30.400999,13.535520
1333.9,,,0.7900,0.034877,30.400999,15.051885
1334.0,,,0.7900,0.034627,30.400999,16.568250
1334.1,,,0.7900,0.034777,30.400999,15.771629
1334.2,,,0.7900,0.034927,30.400999,14.975008
1334.3,,,0.7900,0.035077,30.400999,14.178387
1334.4,,,0.7900,0.035227,30.400999,13.381766
1334.5,,,0.7900,0.035377,30.400999,12.585144
1334.6,,,0.7900,0.035527,30.400999,11.788523
1334.7,,,0.7900,0.035677,30.400999,10.991902
1334.8,,,0.7900,0.035827,30.400999,10.195281
1334.9,,,0.7900,0.035977,30.400999,9.398660
1335.0,,,0.7900,0.036127,30.400999,8.602039
1335.1,,,0.7900,0.035882,30.400999,9.342119
1335.2,,,0.7900,0.035637,30.400999,10.082200
1335.3,,,0.7900,0.035392,30.400999,10.822280
1335.4,,,0.7900,0.035148,30.400999,11.562360
1335.5,,,0.7900,0.034903,30.400999,12.302440
1335.6,,,0.7900,0.034658,30.400999,13.042521
1335.7,,,0.7900,0.034413,30.400999,13.782601
